,index,photo_id,business_id,caption,label,label_name
7617,121617,wwbR5ubr9tTl4XzzPus79w,jrmvJb674XPvrUJndopavQ,Rooftop,4,outside
7618,121618,rTg8PPFyhbUch0oCRmMDBw,rpJpZOvTPbVmBh2goK1iOA,,4,outside
7619,121619,xhfarM5z3E7dWYAKHc0EZA,ZU6u3IVoHFWIT3ao8sJWwQ,Located in the Publix strip,4,outside
7620,121620,tfQeFeeTwcCpMXnISBrNBg,X89D3w1wRPQxyW5OypkKfA,Roof top,4,outside
7621,121621,ZlzSlN5lAwdhMlIz189dGg,5PbqG5VOjIanLOk9Jdw8cw,,4,outside
7622,121622,rAnbElENFQHTDpORUaCZ4g,1Eq16r_MSnvPsnIykBdy9w,Original HSP location,4,outside
7623,121623,9yWjRpOI418t7blauVFxKA,mfQ--JjHdix7_z0ky93YFQ,Sitting area!,4,outside
7624,121624,_mm_3S0yRhrQ52p-j-KT3Q,9FsvImDCa6ytZ7anvGg1lQ,Szechuan Chili Oil,4,outside
7625,121625,eJt_qoaRZwbGeWTpDcGnrQ,YZs1gNSh_sN8JmN_nrpxeA,Outdoor seating,4,outside
7626,121626,V4uN5SbUlbHd_KN9Jofs_Q,Hp6jZTiD0uuCwkXdvB0d2g,,4,outside
7627,121627,xR27kdzXZlngFg1RdOsWRg,6lMNuB87cUD2y64phGly9g,Front entrance~,4,outside
7628,121628,ZFSreAjWiAzbzaoj17YByQ,itzGWJ6WFOjNGVA8Pf8kDw,,4,outside
7629,121629,-lqfSTkdJK1OKa-btbHm0g,ynulZGp0xjv1LMufQEigbw,This is the place!,4,outside
7630,121630,ltHOfcncXBP6FsXXbIjVzA,saKWFckmN7OqhgngiMMYlA,Happiest cider boy in Boston,4,outside
7631,121631,PQA7F4EdROI6mz_SUh8naA,N2Dcz2PjJDb3ioHvvmao9Q,Pricing for driving range,4,outside
7632,121632,8QCeYRQukG8hwo3bakN0iA,ECqQ0QRJmZmS2JqZBX4g4g,Christmas time,4,outside
7633,121633,5I_bQmVbuskXh1_0ncMMXQ,qEuMYOlkq46mlNdc68Wh2w,The vigil at OCH ATX for Orlando #lovewillwin,4,outside
7634,121634,O4Mw84ccyNlYEFbnHcyD3g,CUgARyqdEY4Fn7PoocGMsw,,4,outside
7635,121635,j7kfj4PB3FKe6bW6CDDQIA,PKotIa9AFcSO8WpZtrufnQ,,4,outside
7636,121636,WAmRaRvVHxLk9u0sE_OnsA,c7a227mgBVqADO8QHq2B5Q,,4,outside
7637,121637,Eb_B_EOzEE1VMr6-N-QCtA,JkHwQPZeKxFf2CkrAufdbQ,,4,outside
7638,121638,zpAxrreNcDjcH2ELAwbFaQ,LFVtF9FeWZ3mavVPk0j1Gw,Nice patio area during cooler fall months,4,outside
7639,121639,U94ZhVi_A1AVmJuewd3xYw,5oed6H5F8qZxNzELq_1e1w,"Pine State Biscuits (Portland\, OR)",4,outside
7640,121640,u_biaNzH257iNv8fWMZmMw,W2_jrlgGi4YDLyaZaMf1iQ,Trailer,4,outside
7641,121641,nuEHPtm3J4CzlxZwDvHA9w,GVqtAlXtjrRzsNqd6rzkxA,,4,outside
7642,121642,KausTI04H88zyAoKjPP88A,x21CuTNK9xBh59-2D-c9Lw,SNOW!,4,outside
7643,121643,qWCcHOP7BhEjmJhDJIIJMw,0jlUpkdXg3LCE44UKKhjqA,The view. The only thing good about this place.,4,outside
7644,121644,VX0jjyT96AaZTmO1jw10Jg,L5BGm0ABF3P4Njp3SiiLFw,Nice outside view of the hookah lounge.,4,outside
7645,121645,TQmC32BsW2ouNYh4-UbHyw,4CxF8c3MB7VAdY8zFb2cZQ,,4,outside
7646,121646,iNZSBfDRS1F8a76gwRY4qg,sgLmoM63aKky_R_TKq5diA,Chill and have a cofee after a great shopping day.,4,outside
7647,121647,vZjXEwLl7dXoKgLXVgDPJQ,pSUtTbKLtV8YhmJlmo66mA,,4,outside
7648,121648,TM8cEndLJGZnuDsYqUeYKQ,_mJEEcIYYhM3bE5ubIqe9Q,Thursday live music WPV,4,outside
7649,121649,hJFITXpmLc2z6IXtUsASAg,tnyE5-KttYvlDd_-bzFpnw,,4,outside
7650,121650,9W7_ML_njFwfZu_Dgf5D4w,kHmOcFATzi5Zw05tl_Wqcw,outside,4,outside
7651,121651,AklgMNiTPfUx7MIKLj_t2w,tz-dssfFiPFGLJ7q_g_aLQ,The name is a symbol of hope to all chocolate lovers of the world! Lol ;-p,4,outside
7652,121652,9WEwA3l_lg_2xquJ5iPgHg,FYNrcBd9C_mNipttGxkhhQ,,4,outside
7653,121653,LIQ8dLTh9dBvD5Ww-P3R7w,_zhfZvRPIfqEKM7YoIurgQ,,4,outside
7654,121654,VtYKoPbI6iUqpSXNdfnNRg,Ja3n5ZTDSchDDY0dQkSs1w,Rosa's storefront: as charming as the interior.,4,outside
7655,121655,2F1xaGckc3fFIDnw3wuryw,HmslQtrdkudv1V01AenkLg,,4,outside
7656,121656,wOHxyClr9-xFdwzFMAmjYw,JHdsuTOvlD1Oc5hf_2spjA,,4,outside
7657,121657,8-CCL7drXT4t9PBscMjYRA,0jlUpkdXg3LCE44UKKhjqA,,4,outside
7658,121658,UyTNjetmmGvrVNgQbhudKw,Bv_rm_U-JDFyNMkcbA3D8A,,4,outside
7659,121659,TqVoQ6y510j5uQkx5RSErA,H53_vmbw_LrmbR5gaF5dhw,Exterior,4,outside
7660,121660,EVfZYFAkFOoCBxToQ_cBVg,YqpHUZ07EjtolwFENay8vg,Lovin' the letters.,4,outside
7661,121661,ujvVwkUViY1sAXqys-d4jg,_i0_6jnVlDYcg23UK4KA5w,,4,outside
7662,121662,6-vKZKBSXM9PVh6BvykUUQ,4aC6Xc_jim7eYYgQsI-beA,"Storefront. If traveling northeast on N Highland\, this'll be on your left\, next door to and just before Pure Taqueria.",4,outside
7663,121663,ILZT2aRF7RTW4hZC8QfTbA,TK_kkZHT6t2WBT8UNdQ8Lg,Saturday mornings at Jam. This is a 35-40 minute wait.,4,outside
7664,121664,ylv0JiHNjIHcYB5ykC4Kig,Q8ldK4KLDNjZXQG6YdTroQ,Nice building,4,outside
7665,121665,P1q6nTKNnBcpDsEV3XS6-A,VzX_wBAqvgZjdH4FG-DTTg,,4,outside
7666,121666,6Fi5hDpXnI4Mj8ptc_-m_g,gH2oqChsaTSk_de_ITJ86A,,4,outside
7667,121667,aITi1Llih3qFG4pbzaYmGQ,3hrMblikRJIdZiEG5N9QUQ,"Shaw's of Norwood -- 134 Nahatan Street\, Norwood            Renovation Project",4,outside
7668,121668,tdhJnsuq4k9q3ORRbnQlxw,PMnU-trprMtR9p3V_9uXLw,,4,outside
7669,121669,M5ZvOe8ySrVxP8lsR4wtcQ,6fF-nAA2AWTPYF2vlOzqtg,,4,outside
7670,121670,W7ObtCaF-xtalsrYm3cWug,lpEbPMtzuFgz-xZ6ZgHMYw,,4,outside
7671,121671,3aa8_QwkBlxU7pJmj5pHAw,15VqiQNl1G-TXud8vHCvpQ,Nice view of mops from my table,4,outside
7672,121672,DIaPBtwJKq7abjpI1vkj_Q,PgeXNjwkeEmY-4NTVBPJfg,,4,outside
7673,121673,r5F2Mfi3msRvVrY3wL20ZA,AKyNrSclE2GFBDKIGfsfWQ,,4,outside
7674,121674,JUkistTCn8p0VJV_AJpUIg,4GvGn-hLlEJVpBdnLZ3olQ,,4,outside
7675,121675,fW7ycjo4LMlle5-SKACD8w,_M9EWf1PNwI5s-WFlE447w,View from waiting area,4,outside
7676,121676,-whZHaeHxMus3hoKmJ6YSw,MS1Z8i6HylQMhjwc8CCAyA,Front of Tasty Thai... from parking lot,4,outside
7677,121677,vFpCgyq6h52_cYHuxA5BtQ,ft1njL-bedfFyefTlDJAyA,,4,outside
7678,121678,aGrsEmLr8xppXOTfCXpS2g,eK6_obG2rtINU_ZD-v651A,,4,outside
7679,121679,urQS5ZrEB-YKHzahtualAA,MGzro82Fi4LYvc86acoONQ,,4,outside
7680,121680,0kCDzcX90V0FaoijGG80Cg,lgr5Jt9wo5hSsQH9PKocFQ,Regular Customers :),4,outside
7681,121681,EcDJO70F5RP1EyXiQnqRYA,gXlrgQkkdCc9iESuRlN_Uw,Always a good sign. 8.12.20,4,outside
7682,121682,ngzaRArwBM-jKbrRoTIWQA,67tmRdjfUotIrG56mTDyOw,,4,outside
7683,121683,FtsvXK6QlDhtRFF7n2J7Ng,8No9H5Cq2X7egTYvepjfvA,,4,outside
7684,121684,IRmBLIoHQJ4uBy4oRXey7Q,xFhkWmQZA2RRBiLv0Y_mRA,,4,outside
7685,121685,xNF0t45NGUDh0UpECl2EnA,8W6sExfGpk2pBzMag1H7AQ,,4,outside
7686,121686,4ysidNvGIVw5nRn98yNVoA,I76JQSyrt9C0bmUOk_fa5Q,Beer garden,4,outside
7687,121687,xKqLwhIc-tdpXa-sO9FN1Q,S14RU67uG_OilF13dIgBkA,,4,outside
7688,121688,6a3XSFtcRVmPGzoNDIq23Q,n4y_jKEQLIQeDjHge9uJvw,Front of Pourhouse in Gastown,4,outside
7689,121689,J3cGptFv0kIMgL0rrBNebg,KZvguSQqWh9Jl_LGgKTTAg,,4,outside
7690,121690,nrB3fVPFG46NRxZ7H3HDbQ,kHw856J2g1RJ0YBQQJcpUA,,4,outside
7691,121691,-lMI1GIuGo2cYY-RaQik-A,KVlnt0Sy2M5FLuSH1RmTHQ,,4,outside
7692,121692,sfkNfWmQPU49qQZiP11JGg,aSrwFbp5NdtaHvZvRCSmeg,,4,outside
7693,121693,A_Ji6dIRBg7ryvpj336gOg,R9vG9M1cZK2dqSOBmyMPXA,,4,outside
7694,121694,I1SWx03EAq7zY_3dZsPTyg,Z4CPbD4a-cR4JR8CH_c3PQ,Outside area views,4,outside
7695,121695,0Tg_7xy5LR79on5wAcFHuA,_Et4XrrmoAUqjKUu1L720g,,4,outside
7696,121696,Oz6Ego23qu2AeaEDIhCxQw,sf_qabw7syBl8zYzfWwJzg,Enter at own risk. :),4,outside
7697,121697,gP4_Mxudx2BHBPHFEmWf5A,sjDf6Tc9aob2vsG5dMv7iw,Front of restaurant.,4,outside
7698,121698,73dXps1hYWLhyg51lZ0qIA,mRtwL0RoGxNp1oxuL_LZig,garbage service,4,outside
7699,121699,unblUE0_TbW9RTOn0x0a8g,PcbJQGxa6-Ebkqx5fXjDAw,Shopping plaza,4,outside
7700,121700,3_ecodjEh3Gy5zc0aET7GA,vEHHer-a_WkmEoYNDt8RvA,,4,outside
7701,121701,ZfCiHJBfZ29uzYNHmZc1nQ,7PeWWWHe78a4R7_P9yPVXw,Pride!!,4,outside
7702,121702,4hTuT33tZ_WBqNETadS1SA,IR7sRvHFNAiPLni0sOZewg,,4,outside
7703,121703,mvLQA44fpRDyQKHWtr8t0Q,bUp05iiYvnKIz5XnadGs5A,Trying something different.,4,outside
7704,121704,Sc7fy0hOkFFlI4yEAR0n8A,dk-35Yx8hrNcYCbHy6CKHQ,,4,outside
7705,121705,YS-lmzlettc3OwEZfW_f8A,rcERANnIyyyanLU0t2qdKg,Main entrance,4,outside
7706,121706,J4f1z_KgE9tU6XgOH45sJg,UslGoH0F3mpMtdU5tFn9uA,Store front,4,outside
7707,121707,6U0vIcNWGHxe_govxhpUWQ,YKwslU27SRfzgpAPV6UxUg,,4,outside
7708,121708,W6h4fdzb-SYuNG1PSxigyg,n4w8EfGk828qQehX9JSehQ,,4,outside
7709,121709,t1z6dfN3KyEWYR0p7eZaGA,m-NiLDEGmPiaihFZItA18A,Haymarket Pizza on Blackstone St.,4,outside
7710,121710,mNw-XAr-aG2YJFjLzpUK9A,W-gTke7yS_HNne2gOzu6yQ,The patio,4,outside
7711,121711,9idt1oE8-hTIrroCXwLyQw,_OK9IEzkMWMlR9T4mF9RmA,,4,outside
7712,121712,kODETZYSKrepVTgF1Nsk3w,nKd59tXBKP9C7_VQTtxWbw,2 drive throughs,4,outside
7713,121713,-hWsyYd8twUIeyj7QarDtg,NM0K4q4fU4YSuHcwDX0zyA,,4,outside
7714,121714,n4_lhBhjOMl5Whq71PaRLw,00wZ5kMWv--ERHojiC7q8w,,4,outside
7715,121715,RrR7zW8k5vBwaINIz5ItUg,HuQNzi_52feeXEI-A2uIVQ,A perfect patio picture!,4,outside
7716,121716,RVXd2oCJbJDnHbCFs6_Zmg,sSHAIiKzHInBPBz2tpQ2Qw,,4,outside
7717,121717,QsxhxNC2Mlu_GHb91QJ76w,gf_onhHFwFm5xuXGfK-AUQ,Front of pub~,4,outside
7718,121718,qREfoIJqBF7lM7JWn_BrmQ,u1Fvw7GfLF0HGwM2gNpW3w,View of Seito Sushi across the street when seated at Osprey Tavern outside here in Downtown Baldwin Park.,4,outside
7719,121719,V-1CKOY3bxerQ_Ydyfy_PQ,tIbv-UjMB2JQuP3RsKoBLw,,4,outside
7720,121720,2M-Icvzn834S69f1qoZWjg,yuCFSxNEhqcXrlB4a1aFgw,,4,outside
7721,121721,KnUuFVl5-fgMVELSQdTtQw,xVhIgrwUsC0eFf1dL5mmyA,,4,outside
7722,121722,moQQFj-gCwJAWn80vtMorg,Ug6ngfzLT_cPzSttve1OzQ,,4,outside
7723,121723,latjgEj0zIHu9Klr8r9onA,zioLxtBc9THNS2TOn9xW1w,,4,outside
7724,121724,KWCW-2i-24kglpH9vXi2Sw,NasrzShT_AMyw_olNkpQqg,Sunset Valley Farmers Market booth,4,outside
7725,121725,7s86Ak8qIFYStZuE65lHdw,TnM9Cy3symXr1RYtr0ZsUA,"Cranes Roost Park. Uptown Altamonte. Altamonte Springs\, Fl.",4,outside
7726,121726,Zp1UDrAleX6KWRmp4SVSrA,W6kwlzRyYMnSvo7ml5z_hQ,,4,outside
7727,121727,CUkJ2U97lRlh48K1e_GfWw,3CrAvu81KXQ31hdiL5_HTw,Self-park at Three Alliance Center. Mission + Market will validate for up to 2 hours here. I recommend complimentary valet (unlimited).,4,outside
7728,121728,DZ877UwAXCKv2HyX4XtaZQ,70px8lAn7W4qJnoyLjcyLw,New sign on Webster Ave,4,outside
7729,121729,bHQHAfCUhBpd5L7f5Fx5Hg,1qWw8GmJC5mWpyczRO4nfw,View of Midtown,4,outside
7730,121730,GZutYjCph8xLHZC9kurbOQ,W8U2OeOZ49Jzk6Uag_4jqw,,4,outside
7731,121731,opdKoilYjV3UNSrG7stkMQ,MVty6m-vnaG0vj0jFR8Qtw,Seating area,4,outside
7732,121732,bxK4RNvph2x34X1pBw3z6w,UExP6tycIviaao38EvIB2w,Don't miss it,4,outside
7733,121733,USSi98Zvl7-I5YxtHjG8LQ,bBQh5kLNEWYHEwONW8cO3w,,4,outside
7734,121734,1BUE8izUWQn9jEP3LIi4qw,QCVkIE7RqSGWTiIJNr0GsA,View from the parking lot,4,outside
7735,121735,fB_W9wimCLG2-RZ1PNbEwQ,3p5N9lqiqEvvDp5Bw1qXzQ,,4,outside
7736,121736,v4-yL2HDIMcuhyoxuSwC1Q,WFphibA4uwXSuWkkXGh4yw,Francis Francis repair,4,outside
7737,121737,NKqLr0SAYmtmXb6oCqkuVA,P45NurIP2ekDgQDBIyP9IQ,,4,outside
7738,121738,2sW9nu3-7g0gVD6qgIhVfA,4USNicfCUjEw140-e5Hc4w,Out side sitting,4,outside
7739,121739,R3kHLBdCAVxlQfcfzQaG5g,eLC1A4BDIU6jgullEj1iaA,Concert on the Point,4,outside
7740,121740,iTF3LDIov0-gCJYgf7MUmw,G6JPF3xIyV9XnjLJ73x_gA,,4,outside
7741,121741,dhz-EFEwSUEsom0tq6EF6w,JPjHWk7Tm14zPfaDQSdKvQ,,4,outside
7742,121742,jwSOTrk21OU3Fua0HC6TPg,sCyqVDtWysnVwkUvyN-uUQ,Bottled drinks and cakes,4,outside
7743,121743,BW8y1NDAS_Ce3jRocVfN1A,kDToKeMSUGjTXfOJjAoIBQ,,4,outside
7744,121744,npVqE2KMUsY8WAT3AVznoQ,DpmTxK7_GPfiyLAM6LSL7Q,Entrance,4,outside
7745,121745,N2uT3ImbYp4yjbBsBR27Ww,sRNcBkZrs2bOrijfElHVyQ,,4,outside
7746,121746,2SecsSfbyis6FKtFab4s1w,ADQKSy5bTaiaNmoQtRMKxw,Sunday pizza delivery to Lake Forest Pool - mmmmmmm,4,outside
7747,121747,GyD0TDRJTKUUEj-kdSvtAw,7PZKJbMakI_WSbgA-DJUHA,An expansive and lively beer garden experience,4,outside
7748,121748,u2p6yL3IjAJCEb6i8yzKbA,kAUuL27NnF1brjHFONn-NA,"From the quality of food\, our service\, and our desire to please our incredible customers\, we are ""Bad to the Bone.""",4,outside
7749,121749,KQ4fdR_njLisY_Oq18Ymwg,Q0Nio-2Nb8d0S4DONaxbzg,,4,outside
7750,121750,dCjbxV_SOdbC7Knx3AUaLw,KEWcGrPmMNngvXp7IcmNFw,,4,outside
7751,121751,nwc8RaHicrXAJcLjEGJEhA,92bwi2_y8SKBd88Iu-AHBg,,4,outside
7752,121752,ATAl9F6swAc5yo5RTumvsA,EuEHEJ828wfRHB-bCVsFxg,Safe to say a picture is worth 1000 words,4,outside
7753,121753,8JGQ0ODb2-vrVsBQ1Dnikg,LOUWyWqBtPsDH6NpURumWQ,Little clients love the playground,4,outside
7754,121754,h7uWPm4cqbt-0uEtODxhZQ,CibLRpCBVfEzzDFbOQIxzw,Mural in progress,4,outside
7755,121755,aMMMbESiiNlZaFjiZYgS3w,IMDhYZQybIHOl-GKRswKRw,,4,outside
7756,121756,-BDQhl1RmvzJTBLZyS94jw,-YutJgt2TGcWffFFKsGDjg,McCormick & Schmick's Seafood Restaurant,4,outside
7757,121757,B_MzJzLMbRF9_tBDk0nCHg,AJVUTa5GkoDFulhmyvhoZQ,,4,outside
7758,121758,3Nsrxw64s_duhPZxPzAfmQ,QpxDKH2mt57e4CeOHQe6gA,,4,outside
7759,121759,ylMHpg3LgPW3IAhJEiDaeA,YTUqmJL9K1SgxhzPLSTSMw,Holiday Cheer at Grant Park,4,outside
7760,121760,oFGw1qqWzigqRZliRooDCA,u8323fYN3b4ZJXOILZx54Q,Nice outdoor seating area,4,outside
7761,121761,OGe33W_pIkjujPz0obiWGw,qbpJFE-XlspCCk3PWhZ0AA,,4,outside
7762,121762,rn2GHL79vIIvT-QCFHZH8w,pD9WxhhpkfNe45goyhTu8A,,4,outside
7763,121763,kBW7amAGYaquKN_8Nftdfw,-QuBaSAqLo_7X_oxICHXgQ,,4,outside
7764,121764,GaKDIfSyrFceIZAawajXwg,jh07n3CFoc8gskZ8F-2g9w,They have a patio!,4,outside
7765,121765,MgkbxmRckcjHrClDMkwMdg,Ef-9J6ToOcrAJ6tL0Pn_HA,Entrance,4,outside
7766,121766,aF6Ywa5xP75RBFftQVu3PQ,IR7sRvHFNAiPLni0sOZewg,,4,outside
7767,121767,fqqIwfXMBa9dPNkr4S654w,DROSTQxO53K27MxAb7kbYA,,4,outside
7768,121768,SbkeerTHHm4OaC_yGx5p7g,IFB2K3BEZ2L_Mv5AbUD26Q,Outdoor patio,4,outside
7769,121769,WoZ-mnxaUJZBodshNYU1_A,tojJWe6ANLgcumUt9IIqZw,,4,outside
7770,121770,oToT_fkyI2X05aRMRUV4qw,G32zCRJOsmBcAkRjaFJSTA,,4,outside
7771,121771,wceyrLfmRilM6xmzOtWn7w,HPq0uaXObZgsONqUnvXzvA,,4,outside
7772,121772,1yrRyNY44e_ClukTUZc-vA,EANuirgPo5z8_ouZzht5Xg,,4,outside
7773,121773,zSFC8B29KMqL7M1w0Iim6Q,5mTcE6qWi9PqPDTzN9ndFQ,Biker zipping by!,4,outside
7774,121774,owSXriJ96PDYCNP5VRmNOA,LHaB2U9pjX_JFnCfxfN7Sw,,4,outside
7775,121775,4_k4N_pctvuZRRhiXJcSmw,Z5Oc3lC-NAhbmfVfRnwSzQ,,4,outside
7776,121776,el9w66YGy--S8O_3XbR3fw,8aI6JNA7uqTM-JE3ynkgOw,Brothers Marketplace in Waltham MA,4,outside
7777,121777,tpaY_XAaBX3nFSof_lDw8Q,M0Z57IL0dlzpU6QCez0wGA,Big sweet family !,4,outside
7778,121778,w3QCUq_rzx8obVe8rKCZmA,mUPGTM4KZCyDpkqsZ-eKsg,Outdoors,4,outside
7779,121779,-EgYW6VQsGHyQsWMDpSb3w,ai29zMnhhapQ_NrGckIzXQ,,4,outside
7780,121780,L2ysvwe7c1IZyPpI428NbQ,q7rtfxjMhOdHW4o9ontqnw,,4,outside
7781,121781,yz6GShBTQ4ORiEsJFvGjyA,XSMEBuuozPtez9ATkTTIvQ,I love a good hole-in-the-wall!,4,outside
7782,121782,PrHN4cAcz5MX8sMzZ121wA,CUGljJqWT4Jq01sUe3CcUA,A very nice mixture of ethnic groups dining on the patio.  Thank you.,4,outside
7783,121783,hQQ2pucmJaS2VUy_DOE1xQ,PHiOyK41OsmgnT0NxcGypA,Outside restaurant in the Beach Club lobby.,4,outside
7784,121784,tOR9oNBq7ucXhAlXoZcZXQ,fubWXz5laVpUmulRAYPKTw,,4,outside
7785,121785,wLeK-P1OyttkLo7IoNeH0g,n8cI6XXXJoVY30E2SJSdMw,,4,outside
7786,121786,l8wZfC8yGJ8jXrShsdQ_oQ,wcLWremQ6mAEQ0rh_QbPSg,,4,outside
7787,121787,58fmzHub4eSYvcZzw7gnwA,OFHWBXs5-UyEYf0-MrFDUw,,4,outside
7788,121788,SgGPCRUBojkt3BGvs61VEA,Hz_fXkcR85-6EQfkOKV5IQ,Outdoor seating,4,outside
7789,121789,4YaQQshUnqCLA3bpro2mAQ,4R-uxUHU1j_sP3wue6pdhw,,4,outside
7790,121790,4HR5YpkfB6dRyToVv-9XUw,MHmiktXwzeR2pP8Iek1EdA,,4,outside
7791,121791,HRnx00s4BZYWz32YdJ4tDg,KyRjc8pg7P-xeIWjJKpNCQ,,4,outside
7792,121792,f7KcZpotJ6umSXH02YD26w,KZvguSQqWh9Jl_LGgKTTAg,,4,outside
7793,121793,Ig-qH3cl9e_n_3KHSDKRxg,TWrjCaozOU_D3lTjT9_99A,Guitar Sign,4,outside
7794,121794,rjgOk9JFz-RwQ8AY3vAuqw,l2f2PU8Rtr5TPtzwaGQ_sA,,4,outside
7795,121795,fWIxnvrW6PXx7TFCnWDdrw,GJxFtnTqTiokFedNrW9iDQ,,4,outside
7796,121796,Om1drYNhC9C7-cREbmqHaw,BsaN_ft3Rh75aEGIcJTtIA,Via Tevere,4,outside
7797,121797,TwtQAcYhmO9vbosWdHNqxg,D2pEDsQBUO5GIgyT8oKUxg,,4,outside
7798,121798,okehU6yASYmKMDB0TSxgCw,ENmSWHGk_29LfCnN9manSw,,4,outside
7799,121799,7iJxgh-6hBL4hTzMxmlhrQ,m26g1Nd2KNXoJPc82UgPtw,View,4,outside
7800,121800,sbM1s-MdYwttJQ4tofLD2w,ddWmoOMTQ_PkalLIIrgoDQ,Restaurant view from across the street.,4,outside
7801,121801,2eSJwDaDSVDHyxtI6GMoiw,FBCxuq7fShoSTwYsEY9dKA,,4,outside
7802,121802,gHZJugTYIb_9PkmcIQ4IGg,U4U90BdHDl3MPeBtG8QUZw,,4,outside
7803,121803,nuWZTStAPSEbjPB_2jhraA,8jFq7v5S_qQeEmN-DHxkSQ,,4,outside
7804,121804,zb3tV3hWdMnK2GOc4_5QEw,2QoLRpnlF_50qFW_mngo3w,Outside in the rain,4,outside
7805,121805,lTXN2ITqB-xl-vpMg-VzpQ,1bSA_6uX5Vk7hQcu3S_9xg,Store Front,4,outside
7806,121806,4YoqYXKvr0-6ZF6ulWBZhA,u5kXPgXAumLOl6zMFw3D_g,Inviting streetside dining is the best feeling.,4,outside
7807,121807,pzV_faqiAagyHRQFYSPwhg,Qdj17VZKlCMF1_oAt5qIGg,Outdoor playground for kids,4,outside
7808,121808,_w5mDVuYybD7BstLEN-W8w,Qjr-YJ4Rx70XxHI4kTcVjA,Back Deck windows,4,outside
7809,121809,rjDxSsMQwrGrgSWJOY-edw,e8oZY1y1DTCSlUh6-SzZZA,I love that they left up the old Chinese Restaurant sign like no one would notice.,4,outside
7810,121810,EGVLTccBIwf4lNUndeRo1w,Szz42LOHUZnuApxQh_CxhQ,,4,outside
7811,121811,EuEku6PBfTKnPSJJlaylJw,UL8CekqT-XRT5iJ1jWLMeQ,,4,outside
7812,121812,OaB-Ug_-oGXO1a0636LvXw,reKlrK-6wDNIIguQ5HO1fw,,4,outside
7813,121813,DVLRog02D6ZGeQbMXEc0nA,LicXqkgKx7nSFpP5ceTSRg,Reopened!! 6/5/2020,4,outside
7814,121814,zMHwU9cPTNPNbkGWdUpkqQ,qzKzGholg-yvVzZZGhv6UQ,,4,outside
7815,121815,U0KZpjX_Qob7ArslVi3GMw,-yLeL8YT6bH9hap80AUyuw,Outside.,4,outside
7816,121816,EDZ_6db2CYzuzDVYz2cmMw,kF0sIWmIl7vo1hFxFY74Bg,,4,outside
7817,121817,5zVgHA3BxDKqoLg0b-BKGg,IkKLIpDdM2ihhSyREVC09A,Coolhaus is cool!,4,outside
7818,121818,FZ_35_QjiEQcZa7g34T8qw,5oed6H5F8qZxNzELq_1e1w,"It seems in Portland\, the longer the line\, the yummier the food.",4,outside
7819,121819,Q3kYcltO-eDaud6O74eBTQ,kk993ngqX2aBSypcaK7mmg,,4,outside
7820,121820,4JgBG-0VBodiTKtvc3ldEA,Soj6Ux1Gp2wpSPHVmscY4g,Outside/entrance,4,outside
7821,121821,iQnZu-UoqShDoN17vYeMTw,HqOLGrWt4g4Bu5aHorS_kQ,,4,outside
7822,121822,vCjs7j1jG7W1SoKxkSf2fA,1z0M7ST1YSAyBLZpiYmRWQ,,4,outside
7823,121823,ui4eDlIMfWa1NZi6HCMLiA,zV7yxBioFQRAfoYjaxa3Ew,,4,outside
7824,121824,MvwY4Bhr5aKSX-Y8xGKaDg,78G3UG_tOp8kzD_pTjwLUg,Natalie's Italian Kitchen - Outside,4,outside
7825,121825,BrMxv6AXFtCGr_TpxGJA6g,ThOLQb-gzAYgvnIG4Kmlxg,Outdoors walking to the restaurant,4,outside
7826,121826,BPoszFlUjmugibegKa266A,s1NIISfH0aZjYSxiPBsAig,Awesome assortment of fountain sodas! (and free refills!),4,outside
7827,121827,Rbieo1ODzBH8x6BrEgHbHQ,dwu83FKhkBPMMJBQN8p2Wg,Sign,4,outside
7828,121828,ovbbYjZAHns-mgifxTUsMg,HTxDHuQMcmcxyqBlxxiTIQ,"Nice outdoor seating\, don't know why they don't offer any tables overlooking the water?",4,outside
7829,121829,8LQgYlTp09zafiAmTGPctQ,iEcAilfnGVme45OTa6zVqQ,Super cute & iconic! Located in the Sprouts parking lot!,4,outside
7830,121830,8Vka10IG-zb2Gv4wHp05mA,fw7hRTCz1H7qu4jzLEEWfA,Brought the puppers to his favorite place,4,outside
7831,121831,2a88OjCMEvtnzpL7sWlLfA,OQ2oHkcWA8KNC1Lsvj1SBA,Outside,4,outside
7832,121832,txf7Hp3ZA7Ry708Jh3Zb5w,qOejS-BLopU00v9y1D571A,,4,outside
7833,121833,wNE_bdVwNDSZaepF60Iu9g,_LL0cTi1MTiIl-d3Px-QNA,Don food truck- located next to daito,4,outside
7834,121834,0lEwwQZFOLLRXMpCB0Kjgw,67tmRdjfUotIrG56mTDyOw,,4,outside
7835,121835,qxV-jUAKJUI_bPBPhu2yRA,vEHHer-a_WkmEoYNDt8RvA,Next to the Hard Rock Cafe,4,outside
7836,121836,YxJ-_SE7Trd4Wch-tU0rtw,A2FbL9YMYozb1Yj4XDG3VA,,4,outside
7837,121837,Fsay3NE2PYhlO_cs4OByfA,oH0AvtALZvxMWhsvwufMvA,,4,outside
7838,121838,Fa1pUQrX2NEWP5SOjnz7ZA,1QFM4qeamPPFlwpg0S624g,Tucked away but worth the effort.,4,outside
7839,121839,3iAZi5b8rT5Rxky-01ufpQ,CjvV9PzdSOk7gapnwS1Xww,Texas Chili Parlor,4,outside
